name,price,price_z,sku,size_nm,size,title,quantity,Link,color_nm,color,country_proizvodit,resp_foto15,resp_foto14,resp_foto13,resp_foto12,resp_foto11,resp_foto10,resp_foto9,resp_foto8,resp_foto7,resp_foto6,resp_foto5,resp_foto0,resp_foto1,resp_foto2,resp_foto3,categor_list10,categor_list9,categor_list8,categor_list7,categor_list6,categor_list5,categor_list4,categor_list0,categor_list1,categor_list2
Джинсы женские Feng Xing FX4095,1399,999,ARK-FX4095',Size,25;26,"Джинсы Feng Xing выполнены из хлопкового денима с нарочитыми потертостями. Детали: застежка на молнию и пуговицу, шлевки для ремня, пять карманов. Состав: 98% хлопок, 2% спандекс.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/bryuki_dzhinsovye/dzhinsy_zhenskie_feng_xing_fx4095/,Color,0000ff,Китай,,,,,,,,,,,,https://www.kupi-jeans.ru/upload/iblock/c2d/c2dcf4335198de3e25a613de55962c73.jpg,https://www.kupi-jeans.ru/upload/iblock/c2d/c2dcf4335198de3e25a613de55962c73.jpg,https://www.kupi-jeans.ru/upload/iblock/dcb/dcb7c25a67db6b48edac14140d646675.jpg,https://www.kupi-jeans.ru/upload/iblock/19d/19d6806c55d9ac0d75a36013f3e0788a.jpg,,,,,,,,ЖЕНСКАЯ ОДЕЖДА,Джинсы,Брюки джинсовые
Джинсы женские Langluka PY299A-1,1280,880,ARK-PY299A-1',Size,28;29;33,"Джинсы Langluka выполнены из хлопкового денима с нарочитыми потертостями. Детали: застежка на молнию и пуговицу, шлевки для ремня, пять карманов. Состав: 98% хлопок, 2% спандекс.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/bryuki_dzhinsovye/dzhinsy_zhenskie_langluka_py299a_1/,Color,0000ff,Китай,,,,,,,,,,,,https://www.kupi-jeans.ru/upload/iblock/e8c/e8c460b26cd27540fd0d9068ef846154.jpg,https://www.kupi-jeans.ru/upload/iblock/e8c/e8c460b26cd27540fd0d9068ef846154.jpg,https://www.kupi-jeans.ru/upload/iblock/e8d/e8dd080727d3d67505e16deab585b081.jpg,https://www.kupi-jeans.ru/upload/iblock/bc6/bc6b8b490fcac90b4153e68b4561b29c.jpg,,,,,,,,ЖЕНСКАЯ ОДЕЖДА,Джинсы,Брюки джинсовые
Джинсы женские Гodi 953,1399,999,ARK-953',Size,28;31,"Прямые джинсы выполнены из хлопкового денима с нарочитыми потертостями. Детали: застежка на молнию и пуговицу, пять карманов, шлевки для ремня. Состав: хлопок 98%, спандекс 2%.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/bryuki_dzhinsovye/dzhinsy_zhenskie_godi_953/,Color,0000ff,Китай,,,,,,,,,,,,https://www.kupi-jeans.ru/upload/iblock/8ba/8bae2246b015d66c8358b41660e01e25.jpg,https://www.kupi-jeans.ru/upload/iblock/8ba/8bae2246b015d66c8358b41660e01e25.jpg,https://www.kupi-jeans.ru/upload/iblock/a97/a97779b3d2d0bc434c62e13c7eee8ba4.jpg,https://www.kupi-jeans.ru/upload/iblock/408/4080c0775249fd6996194fbf7f53cd67.jpg,,,,,,,,ЖЕНСКАЯ ОДЕЖДА,Джинсы,Брюки джинсовые
Джинсы женские Milofy 8825,1150,750,ARK-8825',Size,28,"Джинсы для женщин, плотные, из мягкого хлопка. Качественная окраска джинсов. Модель джинсов больших размеров. От 28-33 европейские размеры. Состав: 98% хлопок, 2% спандекс.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/bryuki_dzhinsovye/dzhinsy_zhenskie_milofy_8825/,Color,0000ff,Китай,,,,,,,,,,,,https://www.kupi-jeans.ru/upload/iblock/5b9/5b92ef60b6701d625617f09aa2fa627d.jpg,https://www.kupi-jeans.ru/upload/iblock/5b9/5b92ef60b6701d625617f09aa2fa627d.jpg,https://www.kupi-jeans.ru/upload/iblock/49e/49ef4b66fe7d956529c053e2692a6d7a.jpg,https://www.kupi-jeans.ru/upload/iblock/db1/db1fd2801c0ba78c874dc42c03178a6c.jpg,,,,,,,,ЖЕНСКАЯ ОДЕЖДА,Джинсы,Брюки джинсовые
Джинсы женские Haodi HD99-287KK,1399,999,ARK-HD99-287KK',Size,25;27,"Фасон «бойфренд» абсолютно незаменим! Идеальный вариант для создания повседневного образа в стиле кэжуал или женственного образа – вам выбирать! - Фасон «бойфренд» / свободный крой - Застежка на молнию и пуговицу - 5 карманов - Шлевки под ремень - Легкий эффект потертости. Состав: 98% хлопок, 2% спандекс..",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/bryuki_dzhinsovye/dzhinsy_zhenskie_haodi_hd99_287kk/,Color,0000ff,Китай,,,,,,,,,,,,https://www.kupi-jeans.ru/upload/iblock/758/7587c27576cf3279b5e196a9428268c6.jpg,https://www.kupi-jeans.ru/upload/iblock/758/7587c27576cf3279b5e196a9428268c6.jpg,https://www.kupi-jeans.ru/upload/iblock/d23/d234480ab9b1ac8cca69a632478d7a7b.jpg,https://www.kupi-jeans.ru/upload/iblock/964/964c25a45f6bfa258b2fe91e55f4b10a.jpg,,,,,,,,ЖЕНСКАЯ ОДЕЖДА,Джинсы,Брюки джинсовые
Джинсы женские утепленные TG 0704,1399,999,ARK-0704',Size,25,"Симпатичные утепленные байкой, стрейчевые джинсы со средней посадкой, зауженного кроя. Модель оформлена небольшим выбеленным эффектом, застежкой на пуговицу и молнию. Прекрасный выбор для повседневного гардероба. Детали: зауженный покрой, подкладкой из тонкой байки которая незаметна глазу. Состав джинсов: 100% хлопок. Сезон: Зима.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/uteplennye_bryuki_dzhinsovye/dzhinsy_zhenskie_uteplennye_tg_0704/,Color,0000ff,Китай,,,,,,,,,,,https://www.kupi-jeans.ru/upload/iblock/320/320b147f2d5f2dfa14eab78536594218.jpg,https://www.kupi-jeans.ru/upload/iblock/e1e/e1e563db99bf25dd2a88411aa48f7cab.jpg,https://www.kupi-jeans.ru/upload/iblock/e1e/e1e563db99bf25dd2a88411aa48f7cab.jpg,https://www.kupi-jeans.ru/upload/iblock/2cd/2cd75e4b129f76c94f80df41ba4f7d3f.jpg,https://www.kupi-jeans.ru/upload/iblock/175/175cf1dcc2fb5f438d775db277aec215.jpg,,,,,,,,ЖЕНСКАЯ ОДЕЖДА,Джинсы,Утепленные брюки джинсовые
Джинсы женские CO&LA CA6001KK,1399,999,ARK-CA6001KK',Size,25;26;30,"Джинсы-бойфренды. Концепция стиля этих джинсов — раскрепощенность и свобода. Создается ощущение, что девушка с утра надела джинсы своего брата или парня. Казалось бы, такой небрежный вид никак не придает женственности и стройности фигуре, но, как ни странно, женщины в них выглядят необыкновенно хрупкими.... 5 карманов. Шлевки для ремня. Застежка на болтах. Ремень в комплекте. Широкие джинсы-бойфренды со средней посадкой и шаговым швом. Носить с отворотами снизу. Состав: 98% хлопок, 2% спандекс.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/bryuki_dzhinsovye/dzhinsy_zhenskie_co_la_ca6001kk/,Color,0000ff,Китай,,,,,,,,,,,,https://www.kupi-jeans.ru/upload/iblock/ab9/ab9c64f2d44457d84cce46af3ac41b4f.jpg,https://www.kupi-jeans.ru/upload/iblock/ab9/ab9c64f2d44457d84cce46af3ac41b4f.jpg,https://www.kupi-jeans.ru/upload/iblock/85d/85d5762c554aa702f43f8f9d6471e4c0.jpg,https://www.kupi-jeans.ru/upload/iblock/85c/85c2e3a132b643794317e17f34816015.jpg,,,,,,,,ЖЕНСКАЯ ОДЕЖДА,Джинсы,Брюки джинсовые
Джинсы женские Feng Xing FX4225,1399,999,ARK-FX4225',Size,25,"Джинсы Feng Xing выполнены из хлопкового денима с нарочитыми потертостями. Детали: застежка на молнию и пуговицу, шлевки для ремня, пять карманов. Состав: 98% хлопок, 2% спандекс.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/bryuki_dzhinsovye/dzhinsy_zhenskie_feng_xing_fx4225/,Color,0000ff,Китай,,,,,,,,,,,,https://www.kupi-jeans.ru/upload/iblock/91e/91ed49ce0524bfd985490cc2fa9673e9.jpg,https://www.kupi-jeans.ru/upload/iblock/91e/91ed49ce0524bfd985490cc2fa9673e9.jpg,https://www.kupi-jeans.ru/upload/iblock/c38/c389c7c17ad9c789a28290ccd41e1cef.jpg,https://www.kupi-jeans.ru/upload/iblock/c2f/c2f588397dabed8e75ee235783377c44.jpg,,,,,,,,ЖЕНСКАЯ ОДЕЖДА,Джинсы,Брюки джинсовые
Джинсы женские утепленные Barbie Coco Q-252,1399,999,ARK-Q-252',Size,25,"Классический покрой джинсов. Модель утепленная: с подкладкой из тонкого флиса, которая незаметна глазу. Джинсы-стрейч. Состав джинсов: 98% хлопок, 2% спандекс. Сезон: осень-зима.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/uteplennye_bryuki_dzhinsovye/dzhinsy_zhenskie_uteplennye_barbie_coco_q_252/,Color,0000ff,Китай,,,,,,,,,,,,https://www.kupi-jeans.ru/upload/iblock/77b/77b78ef27c8bee8a42b57d51f299592e.jpg,https://www.kupi-jeans.ru/upload/iblock/77b/77b78ef27c8bee8a42b57d51f299592e.jpg,https://www.kupi-jeans.ru/upload/iblock/d1b/d1bfbe2bea0170e747fd6e2bc8a222fa.jpg,https://www.kupi-jeans.ru/upload/iblock/4a8/4a82931156164b9384d07392352b09d3.jpg,,,,,,,,ЖЕНСКАЯ ОДЕЖДА,Джинсы,Утепленные брюки джинсовые
Джинсы женские Langluka FX4072,1360,960,ARK-FX4072',Size,25;26,Модные джинсы с зауженными брючинами. Модель классического пятикарманного кроя с высокой посадкой снабжена шлевками для ремня и оформлена лёгким выбеленным эффектом. Стильный вариант для создания повседневного образа. Состав: 98% хлопок 2% спандекс,10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/bryuki_dzhinsovye/dzhinsy_zhenskie_langluka_fx4072/,Color,0000ff,Китай,,,,,,,,,,,https://www.kupi-jeans.ru/upload/iblock/9b7/9b712660a8e2c2bd35541e8f1c73989f.jpg,https://www.kupi-jeans.ru/upload/iblock/184/184978352d8428e32fd6f85d3d323d95.jpg,https://www.kupi-jeans.ru/upload/iblock/184/184978352d8428e32fd6f85d3d323d95.jpg,https://www.kupi-jeans.ru/upload/iblock/a06/a069a7e18bf436c7e58181338207d465.jpg,https://www.kupi-jeans.ru/upload/iblock/972/972c12406d1a5422c7c1e51311b44e49.jpg,,,,,,,,ЖЕНСКАЯ ОДЕЖДА,Джинсы,Брюки джинсовые
Джинсы женские утепленные Roxvivi RX-602,1390,990,ARK-RX-602',Size,32,"Симпатичные утепленные флисом, стрейчевые джинсы со средней посадкой, зауженного кроя. Модель оформлена небольшим выбеленным эффектом, застежкой на пуговицу и молнию. Прекрасный выбор для повседневного гардероба. Детали: зауженный покрой, подкладкой из тонкой флиса которая незаметна глазу. Состав джинсов: 98% хлопок, 2% спандекс. Сезон: Зима.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/uteplennye_bryuki_dzhinsovye/dzhinsy_zhenskie_uteplennye_roxvivi_rx_602/,Color,0000ff,Китай,,,,,,,,,,,,https://www.kupi-jeans.ru/upload/iblock/c00/c004b4d6d67cbed2224a5ac91d75382a.jpg,https://www.kupi-jeans.ru/upload/iblock/c00/c004b4d6d67cbed2224a5ac91d75382a.jpg,https://www.kupi-jeans.ru/upload/iblock/a83/a83a2ce49229d5b9dff3db459b61facb.jpg,https://www.kupi-jeans.ru/upload/iblock/940/940b9257f57ddd3f42f0b986811c4748.jpg,,,,,,,,ЖЕНСКАЯ ОДЕЖДА,Джинсы,Утепленные брюки джинсовые
Джинсы женские Langluka LJ1353B,1360,960,ARK-LJ1353B',Size,31;32;33;34;35;36,"Джинсы Langluka выполнены из хлопкового денима. Детали: застежка на молнию и пуговицу, шлевки для ремня, пять карманов. Состав: 98% хлопок, 2% спандекс.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/bryuki_dzhinsovye/dzhinsy_zhenskie_langluka_lj1353b/,Color,0000ff,Китай,,,,,,,https://www.kupi-jeans.ru/upload/iblock/171/171d42a7b6fb18e98309e93185097aa5.jpg,https://www.kupi-jeans.ru/upload/iblock/c02/c02000bf2dc422819849b835ccae0c49.jpg,https://www.kupi-jeans.ru/upload/iblock/9d2/9d2d260c3d6c41a3bf07245e583947d6.jpg,https://www.kupi-jeans.ru/upload/iblock/2f0/2f03fe70a8d5fa9f85aee0c45710d4ba.jpg,https://www.kupi-jeans.ru/upload/iblock/309/3096527af87041ee1000343b349ef837.jpg,https://www.kupi-jeans.ru/upload/iblock/616/61672277ddbdccdf7da9756801f738e4.jpg,https://www.kupi-jeans.ru/upload/iblock/616/61672277ddbdccdf7da9756801f738e4.jpg,https://www.kupi-jeans.ru/upload/iblock/072/0729b3abf041fd7783a5c863a61f23f7.jpg,https://www.kupi-jeans.ru/upload/iblock/513/513059978d5faad81c4e227570041088.jpg,,,,,,,,ЖЕНСКАЯ ОДЕЖДА,Джинсы,Брюки джинсовые
Джинсы женские Rajojo denim 6318-3,1280,880,ARK-6318-3',Size,31,"Комфортные женские джинсы. Модель с застежкой на пуговицу и молнию. Прекрасный выбор на каждый день. Детали: застежка на молнию и пуговицу, шлевки для ремня, пять карманов. Состав: 85% хлопок, 15% полиэстер",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/bryuki_dzhinsovye/dzhinsy_zhenskie_rajojo_denim_6318_3/,Color,0000ff,Китай,,,,,,,,https://www.kupi-jeans.ru/upload/iblock/b00/b002abfada45fa26facbfca4339eb1cc.jpg,https://www.kupi-jeans.ru/upload/iblock/28d/28dc2c729636724a64098184a2fbde8d.jpg,https://www.kupi-jeans.ru/upload/iblock/3a7/3a7ea41abe0a8756f1b029653a20b71d.jpg,https://www.kupi-jeans.ru/upload/iblock/a95/a959d58b706f5dc4d46edd0f32a29546.jpg,https://www.kupi-jeans.ru/upload/iblock/2d1/2d1f8106e87a2a3a3f3f1f97af0b4974.jpg,https://www.kupi-jeans.ru/upload/iblock/2d1/2d1f8106e87a2a3a3f3f1f97af0b4974.jpg,https://www.kupi-jeans.ru/upload/iblock/396/39643371051981b2954e8b2c9eb6d2f4.jpg,https://www.kupi-jeans.ru/upload/iblock/323/323cae6769300dc8de197b3f43b3d071.jpg,,,,,,,,ЖЕНСКАЯ ОДЕЖДА,Джинсы,Брюки джинсовые
Жилет  джинсовый женский Lukaixier M11-2,1100,700,ARK-M11-2',Size,M;XL,"Жилет джинсовый, класического покроя, со стразами. Джинсовая ткань: 65% хлопок, 35% полиэстер.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/kurtki_pidzhaki_i_zhiletki/zhilet_dzhinsovyy_zhenskiy_lukaixier_m11_2/,Color,0000ff,Китай,,,,,,,,,,,,https://www.kupi-jeans.ru/upload/iblock/56a/56a12c7f357b1823976b144a727f60dd.jpg,https://www.kupi-jeans.ru/upload/iblock/56a/56a12c7f357b1823976b144a727f60dd.jpg,https://www.kupi-jeans.ru/upload/iblock/0a1/0a11f0b0ed7b6f7a974d18b732f9244c.jpg,https://www.kupi-jeans.ru/upload/iblock/f1e/f1e096ffb927a956b99035de60a07503.jpg,,,,,,,,ЖЕНСКАЯ ОДЕЖДА,Джинсы,"Куртки, пиджаки и жилетки"
Джинсы женские Haodi 99-171-1,1360,960,ARK-99-171-1',Size,25;26,Модные джинсы с зауженными брючинами. Модель классического пятикарманного кроя с высокой посадкой снабжена шлевками для ремня и оформлена лёгким выбеленным эффектом. Стильный вариант для создания повседневного образа. Состав: 98% хлопок 2% спандекс,10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/bryuki_dzhinsovye/dzhinsy_zhenskie_haodi_99_171_1/,Color,0000ff,Китай,,,,,,,,,,,https://www.kupi-jeans.ru/upload/iblock/8e5/8e529a620b8e796c9453f15c89fb6083.jpg,https://www.kupi-jeans.ru/upload/iblock/3da/3da86a758022a7ffc0f4a59b254bf2ac.jpg,https://www.kupi-jeans.ru/upload/iblock/3da/3da86a758022a7ffc0f4a59b254bf2ac.jpg,https://www.kupi-jeans.ru/upload/iblock/628/62855a957bd7197f4850923b046b29c8.jpg,https://www.kupi-jeans.ru/upload/iblock/045/0454832cc16de13bba84c1eb2c5f2030.jpg,,,,,,,,ЖЕНСКАЯ ОДЕЖДА,Джинсы,Брюки джинсовые
Джинсы женские FA&FA FA6035AKK,1399,999,ARK-FA6035AKK',Size,29;33,"Джинсы-бойфренды. Концепция стиля этих джинсов — раскрепощенность и свобода. Создается ощущение, что девушка с утра надела джинсы своего брата или парня. Казалось бы, такой небрежный вид никак не придает женственности и стройности фигуре, но, как ни странно, женщины в них выглядят необыкновенно хрупкими.... 5 карманов. Шлевки для ремня. Застежка на болтах. Ремень в комплекте. Широкие джинсы-бойфренды со средней посадкой и шаговым швом. Носить с отворотами снизу. Состав: 98% хлопок, 2% спандекс.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/bryuki_dzhinsovye/dzhinsy_zhenskie_fa_fa_fa6035akk/,Color,0000ff,Китай,,,,,,,,,,,,https://www.kupi-jeans.ru/upload/iblock/099/099531b812b52bc400a152079a4828aa.jpg,https://www.kupi-jeans.ru/upload/iblock/099/099531b812b52bc400a152079a4828aa.jpg,https://www.kupi-jeans.ru/upload/iblock/74b/74b42295b879cc5ab23d850953235ec2.jpg,https://www.kupi-jeans.ru/upload/iblock/383/3830106cecbc713c8f6504bc1df85001.jpg,,,,,,,,ЖЕНСКАЯ ОДЕЖДА,Джинсы,Брюки джинсовые
